code,name,main_business,revenue_structure,error
688343,,,,module 'akshare' has no attribute 'stock_profile_sina'
688345,,,,module 'akshare' has no attribute 'stock_profile_sina'
688347,,,,module 'akshare' has no attribute 'stock_profile_sina'
688348,,,,module 'akshare' has no attribute 'stock_profile_sina'
688349,,,,module 'akshare' has no attribute 'stock_profile_sina'
688350,,,,module 'akshare' has no attribute 'stock_profile_sina'
688351,,,,module 'akshare' has no attribute 'stock_profile_sina'
688352,,,,module 'akshare' has no attribute 'stock_profile_sina'
688353,,,,module 'akshare' has no attribute 'stock_profile_sina'
688355,,,,module 'akshare' has no attribute 'stock_profile_sina'
688356,,,,module 'akshare' has no attribute 'stock_profile_sina'
688357,,,,module 'akshare' has no attribute 'stock_profile_sina'
688358,,,,module 'akshare' has no attribute 'stock_profile_sina'
688359,,,,module 'akshare' has no attribute 'stock_profile_sina'
688360,,,,module 'akshare' has no attribute 'stock_profile_sina'
688361,,,,module 'akshare' has no attribute 'stock_profile_sina'
688362,,,,module 'akshare' has no attribute 'stock_profile_sina'
688363,,,,module 'akshare' has no attribute 'stock_profile_sina'
688365,,,,module 'akshare' has no attribute 'stock_profile_sina'
688366,,,,module 'akshare' has no attribute 'stock_profile_sina'
688367,,,,module 'akshare' has no attribute 'stock_profile_sina'
688368,,,,module 'akshare' has no attribute 'stock_profile_sina'
688369,,,,module 'akshare' has no attribute 'stock_profile_sina'
688370,,,,module 'akshare' has no attribute 'stock_profile_sina'
688371,,,,module 'akshare' has no attribute 'stock_profile_sina'
688372,,,,module 'akshare' has no attribute 'stock_profile_sina'
688373,,,,module 'akshare' has no attribute 'stock_profile_sina'
688375,,,,module 'akshare' has no attribute 'stock_profile_sina'
688376,,,,module 'akshare' has no attribute 'stock_profile_sina'
688377,,,,module 'akshare' has no attribute 'stock_profile_sina'
688378,,,,module 'akshare' has no attribute 'stock_profile_sina'
688379,,,,module 'akshare' has no attribute 'stock_profile_sina'
688380,,,,module 'akshare' has no attribute 'stock_profile_sina'
688381,,,,module 'akshare' has no attribute 'stock_profile_sina'
688382,,,,module 'akshare' has no attribute 'stock_profile_sina'
688383,,,,module 'akshare' has no attribute 'stock_profile_sina'
688385,,,,module 'akshare' has no attribute 'stock_profile_sina'
688386,,,,module 'akshare' has no attribute 'stock_profile_sina'
688387,,,,module 'akshare' has no attribute 'stock_profile_sina'
688388,,,,module 'akshare' has no attribute 'stock_profile_sina'
688389,,,,module 'akshare' has no attribute 'stock_profile_sina'
688390,,,,module 'akshare' has no attribute 'stock_profile_sina'
688391,,,,module 'akshare' has no attribute 'stock_profile_sina'
688392,,,,module 'akshare' has no attribute 'stock_profile_sina'
688393,,,,module 'akshare' has no attribute 'stock_profile_sina'
688395,,,,module 'akshare' has no attribute 'stock_profile_sina'
688396,,,,module 'akshare' has no attribute 'stock_profile_sina'
688398,,,,module 'akshare' has no attribute 'stock_profile_sina'
688399,,,,module 'akshare' has no attribute 'stock_profile_sina'
688400,,,,module 'akshare' has no attribute 'stock_profile_sina'
688401,,,,module 'akshare' has no attribute 'stock_profile_sina'
688403,,,,module 'akshare' has no attribute 'stock_profile_sina'
688408,,,,module 'akshare' has no attribute 'stock_profile_sina'
688409,,,,module 'akshare' has no attribute 'stock_profile_sina'
688410,,,,module 'akshare' has no attribute 'stock_profile_sina'
688411,,,,module 'akshare' has no attribute 'stock_profile_sina'
688416,,,,module 'akshare' has no attribute 'stock_profile_sina'
688418,,,,module 'akshare' has no attribute 'stock_profile_sina'
688419,,,,module 'akshare' has no attribute 'stock_profile_sina'
688420,,,,module 'akshare' has no attribute 'stock_profile_sina'
688425,,,,module 'akshare' has no attribute 'stock_profile_sina'
688426,,,,module 'akshare' has no attribute 'stock_profile_sina'
688428,,,,module 'akshare' has no attribute 'stock_profile_sina'
688429,,,,module 'akshare' has no attribute 'stock_profile_sina'
688432,,,,module 'akshare' has no attribute 'stock_profile_sina'
688433,,,,module 'akshare' has no attribute 'stock_profile_sina'
688435,,,,module 'akshare' has no attribute 'stock_profile_sina'
688439,,,,module 'akshare' has no attribute 'stock_profile_sina'
688443,,,,module 'akshare' has no attribute 'stock_profile_sina'
688448,,,,module 'akshare' has no attribute 'stock_profile_sina'
688449,,,,module 'akshare' has no attribute 'stock_profile_sina'
688450,,,,module 'akshare' has no attribute 'stock_profile_sina'
688455,,,,module 'akshare' has no attribute 'stock_profile_sina'
688456,,,,module 'akshare' has no attribute 'stock_profile_sina'
688458,,,,module 'akshare' has no attribute 'stock_profile_sina'
688459,,,,module 'akshare' has no attribute 'stock_profile_sina'
688466,,,,module 'akshare' has no attribute 'stock_profile_sina'
688468,,,,module 'akshare' has no attribute 'stock_profile_sina'
688469,,,,module 'akshare' has no attribute 'stock_profile_sina'
688472,,,,module 'akshare' has no attribute 'stock_profile_sina'
688475,,,,module 'akshare' has no attribute 'stock_profile_sina'
688478,,,,module 'akshare' has no attribute 'stock_profile_sina'
688479,,,,module 'akshare' has no attribute 'stock_profile_sina'
688480,,,,module 'akshare' has no attribute 'stock_profile_sina'
688484,,,,module 'akshare' has no attribute 'stock_profile_sina'
688485,,,,module 'akshare' has no attribute 'stock_profile_sina'
688486,,,,module 'akshare' has no attribute 'stock_profile_sina'
688488,,,,module 'akshare' has no attribute 'stock_profile_sina'
688489,,,,module 'akshare' has no attribute 'stock_profile_sina'
688496,,,,module 'akshare' has no attribute 'stock_profile_sina'
688498,,,,module 'akshare' has no attribute 'stock_profile_sina'
688499,,,,module 'akshare' has no attribute 'stock_profile_sina'
688500,,,,module 'akshare' has no attribute 'stock_profile_sina'
688501,,,,module 'akshare' has no attribute 'stock_profile_sina'
688502,,,,module 'akshare' has no attribute 'stock_profile_sina'
688503,,,,module 'akshare' has no attribute 'stock_profile_sina'
688505,,,,module 'akshare' has no attribute 'stock_profile_sina'
688506,,,,module 'akshare' has no attribute 'stock_profile_sina'
688507,,,,module 'akshare' has no attribute 'stock_profile_sina'
688508,,,,module 'akshare' has no attribute 'stock_profile_sina'
688509,,,,module 'akshare' has no attribute 'stock_profile_sina'
688510,,,,module 'akshare' has no attribute 'stock_profile_sina'
688511,,,,module 'akshare' has no attribute 'stock_profile_sina'
688512,,,,module 'akshare' has no attribute 'stock_profile_sina'
688513,,,,module 'akshare' has no attribute 'stock_profile_sina'
688515,,,,module 'akshare' has no attribute 'stock_profile_sina'
688516,,,,module 'akshare' has no attribute 'stock_profile_sina'
688517,,,,module 'akshare' has no attribute 'stock_profile_sina'
688518,,,,module 'akshare' has no attribute 'stock_profile_sina'
688519,,,,module 'akshare' has no attribute 'stock_profile_sina'
688520,,,,module 'akshare' has no attribute 'stock_profile_sina'
688521,,,,module 'akshare' has no attribute 'stock_profile_sina'
688522,,,,module 'akshare' has no attribute 'stock_profile_sina'
688523,,,,module 'akshare' has no attribute 'stock_profile_sina'
688525,,,,module 'akshare' has no attribute 'stock_profile_sina'
688526,,,,module 'akshare' has no attribute 'stock_profile_sina'
688528,,,,module 'akshare' has no attribute 'stock_profile_sina'
688529,,,,module 'akshare' has no attribute 'stock_profile_sina'
688530,,,,module 'akshare' has no attribute 'stock_profile_sina'
688531,,,,module 'akshare' has no attribute 'stock_profile_sina'
688533,,,,module 'akshare' has no attribute 'stock_profile_sina'
688535,,,,module 'akshare' has no attribute 'stock_profile_sina'
688536,,,,module 'akshare' has no attribute 'stock_profile_sina'
688538,,,,module 'akshare' has no attribute 'stock_profile_sina'
688539,,,,module 'akshare' has no attribute 'stock_profile_sina'
688543,,,,module 'akshare' has no attribute 'stock_profile_sina'
688545,,,,module 'akshare' has no attribute 'stock_profile_sina'
688548,,,,module 'akshare' has no attribute 'stock_profile_sina'
688549,,,,module 'akshare' has no attribute 'stock_profile_sina'
688550,,,,module 'akshare' has no attribute 'stock_profile_sina'
688551,,,,module 'akshare' has no attribute 'stock_profile_sina'
688552,,,,module 'akshare' has no attribute 'stock_profile_sina'
688553,,,,module 'akshare' has no attribute 'stock_profile_sina'
688556,,,,module 'akshare' has no attribute 'stock_profile_sina'
688557,,,,module 'akshare' has no attribute 'stock_profile_sina'
688558,,,,module 'akshare' has no attribute 'stock_profile_sina'
688559,,,,module 'akshare' has no attribute 'stock_profile_sina'
688560,,,,module 'akshare' has no attribute 'stock_profile_sina'
688561,,,,module 'akshare' has no attribute 'stock_profile_sina'
688562,,,,module 'akshare' has no attribute 'stock_profile_sina'
688563,,,,module 'akshare' has no attribute 'stock_profile_sina'
688565,,,,module 'akshare' has no attribute 'stock_profile_sina'
688566,,,,module 'akshare' has no attribute 'stock_profile_sina'
688567,,,,module 'akshare' has no attribute 'stock_profile_sina'
688568,,,,module 'akshare' has no attribute 'stock_profile_sina'
688569,,,,module 'akshare' has no attribute 'stock_profile_sina'
688570,,,,module 'akshare' has no attribute 'stock_profile_sina'
688571,,,,module 'akshare' has no attribute 'stock_profile_sina'
688573,,,,module 'akshare' has no attribute 'stock_profile_sina'
688575,,,,module 'akshare' has no attribute 'stock_profile_sina'
688576,,,,module 'akshare' has no attribute 'stock_profile_sina'
688577,,,,module 'akshare' has no attribute 'stock_profile_sina'
688578,,,,module 'akshare' has no attribute 'stock_profile_sina'
688579,,,,module 'akshare' has no attribute 'stock_profile_sina'
688580,,,,module 'akshare' has no attribute 'stock_profile_sina'
688581,,,,module 'akshare' has no attribute 'stock_profile_sina'
688582,,,,module 'akshare' has no attribute 'stock_profile_sina'
688583,,,,module 'akshare' has no attribute 'stock_profile_sina'
688584,,,,module 'akshare' has no attribute 'stock_profile_sina'
688585,,,,module 'akshare' has no attribute 'stock_profile_sina'
688586,,,,module 'akshare' has no attribute 'stock_profile_sina'
688588,,,,module 'akshare' has no attribute 'stock_profile_sina'
688589,,,,module 'akshare' has no attribute 'stock_profile_sina'
688590,,,,module 'akshare' has no attribute 'stock_profile_sina'
688591,,,,module 'akshare' has no attribute 'stock_profile_sina'
688592,,,,module 'akshare' has no attribute 'stock_profile_sina'
688593,,,,module 'akshare' has no attribute 'stock_profile_sina'
688595,,,,module 'akshare' has no attribute 'stock_profile_sina'
688596,,,,module 'akshare' has no attribute 'stock_profile_sina'
688597,,,,module 'akshare' has no attribute 'stock_profile_sina'
688598,,,,module 'akshare' has no attribute 'stock_profile_sina'
688599,,,,module 'akshare' has no attribute 'stock_profile_sina'
688600,,,,module 'akshare' has no attribute 'stock_profile_sina'
688601,,,,module 'akshare' has no attribute 'stock_profile_sina'
688602,,,,module 'akshare' has no attribute 'stock_profile_sina'
688603,,,,module 'akshare' has no attribute 'stock_profile_sina'
688605,,,,module 'akshare' has no attribute 'stock_profile_sina'
688606,,,,module 'akshare' has no attribute 'stock_profile_sina'
688607,,,,module 'akshare' has no attribute 'stock_profile_sina'
688608,,,,module 'akshare' has no attribute 'stock_profile_sina'
688609,,,,module 'akshare' has no attribute 'stock_profile_sina'
688610,,,,module 'akshare' has no attribute 'stock_profile_sina'
688611,,,,module 'akshare' has no attribute 'stock_profile_sina'
688612,,,,module 'akshare' has no attribute 'stock_profile_sina'
688613,,,,module 'akshare' has no attribute 'stock_profile_sina'
688615,,,,module 'akshare' has no attribute 'stock_profile_sina'
688616,,,,module 'akshare' has no attribute 'stock_profile_sina'
688617,,,,module 'akshare' has no attribute 'stock_profile_sina'
688618,,,,module 'akshare' has no attribute 'stock_profile_sina'
688619,,,,module 'akshare' has no attribute 'stock_profile_sina'
688620,,,,module 'akshare' has no attribute 'stock_profile_sina'
688621,,,,module 'akshare' has no attribute 'stock_profile_sina'
688622,,,,module 'akshare' has no attribute 'stock_profile_sina'
688623,,,,module 'akshare' has no attribute 'stock_profile_sina'
688625,,,,module 'akshare' has no attribute 'stock_profile_sina'
688626,,,,module 'akshare' has no attribute 'stock_profile_sina'
688627,,,,module 'akshare' has no attribute 'stock_profile_sina'
688628,,,,module 'akshare' has no attribute 'stock_profile_sina'
688629,,,,module 'akshare' has no attribute 'stock_profile_sina'
688630,,,,module 'akshare' has no attribute 'stock_profile_sina'
688631,,,,module 'akshare' has no attribute 'stock_profile_sina'
688633,,,,module 'akshare' has no attribute 'stock_profile_sina'
688636,,,,module 'akshare' has no attribute 'stock_profile_sina'
688638,,,,module 'akshare' has no attribute 'stock_profile_sina'
688639,,,,module 'akshare' has no attribute 'stock_profile_sina'
688646,,,,module 'akshare' has no attribute 'stock_profile_sina'
688648,,,,module 'akshare' has no attribute 'stock_profile_sina'
688651,,,,module 'akshare' has no attribute 'stock_profile_sina'
688652,,,,module 'akshare' has no attribute 'stock_profile_sina'
688653,,,,module 'akshare' has no attribute 'stock_profile_sina'
688655,,,,module 'akshare' has no attribute 'stock_profile_sina'
688656,,,,module 'akshare' has no attribute 'stock_profile_sina'
688657,,,,module 'akshare' has no attribute 'stock_profile_sina'
688658,,,,module 'akshare' has no attribute 'stock_profile_sina'
688659,,,,module 'akshare' has no attribute 'stock_profile_sina'
688660,,,,module 'akshare' has no attribute 'stock_profile_sina'
688661,,,,module 'akshare' has no attribute 'stock_profile_sina'
688662,,,,module 'akshare' has no attribute 'stock_profile_sina'
688663,,,,module 'akshare' has no attribute 'stock_profile_sina'
688665,,,,module 'akshare' has no attribute 'stock_profile_sina'
688667,,,,module 'akshare' has no attribute 'stock_profile_sina'
688668,,,,module 'akshare' has no attribute 'stock_profile_sina'
688669,,,,module 'akshare' has no attribute 'stock_profile_sina'
688670,,,,module 'akshare' has no attribute 'stock_profile_sina'
688671,,,,module 'akshare' has no attribute 'stock_profile_sina'
688676,,,,module 'akshare' has no attribute 'stock_profile_sina'
688677,,,,module 'akshare' has no attribute 'stock_profile_sina'
